customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,poly_tenure^2,poly_tenure MonthlyCharges,poly_tenure TotalCharges,poly_MonthlyCharges^2,poly_MonthlyCharges TotalCharges,poly_TotalCharges^2,tenure_x_monthly,monthly_x_total,tenure_x_total,AvgMonthlyCharge,ServiceDiversityScore,StabilityIndex,log_TotalCharges,normalized_tenure,normalized_ServiceDiversityScore,normalized_StabilityIndex,standardized_MonthlyCharges,standardized_AvgMonthlyCharge,onehot_InternetService_Fiber optic,onehot_InternetService_No,onehot_PaymentMethod_Credit card (automatic),onehot_PaymentMethod_Electronic check,onehot_PaymentMethod_Mailed check,label_Contract,freq_gender,freq_PaymentMethod,equal_width_MonthlyCharges,equal_freq_TotalCharges,custom_tenure_bins,binned_equal_width_MonthlyCharges_0.0,binned_equal_width_MonthlyCharges_1.0,binned_equal_width_MonthlyCharges_2.0,binned_equal_width_MonthlyCharges_3.0,binned_equal_width_MonthlyCharges_4.0,binned_equal_freq_TotalCharges_0.0,binned_equal_freq_TotalCharges_1.0,binned_equal_freq_TotalCharges_2.0,binned_equal_freq_TotalCharges_3.0,binned_custom_tenure_bins_0,binned_custom_tenure_bins_1,binned_custom_tenure_bins_2,binned_custom_tenure_bins_3,binned_custom_tenure_bins_4
0303-WMMRN,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,No,25.0,96.25,430.25,370.5625,1656.4624999999999,7404.6025,96.25,1656.4624999999999,430.25,17.21,1,5.0,4.466482666214198,0.056338028169014086,0.0,0.027972027972027975,-1.519609651693929,-1.5810800120907944,False,True,False,False,True,0,0.5018666666666667,0.22542222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,4.0,188.4,335.0,8873.640000000001,15778.5,28056.25,188.4,15778.5,335.0,83.75,5,2.0,5.126935749792416,0.014084507042253521,0.5,0.006993006993006993,0.9699301810091903,0.6205271119065897,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
4349-GFQHK,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.35,54.35,Yes,1.0,54.35,54.35,2953.9225,2953.9225,2953.9225,54.35,2953.9225,54.35,54.35,4,1.0,4.013676659154646,0.0,0.375,0.0,-0.35372775539133416,-0.3522298680381517,False,False,False,True,False,0,0.5018666666666667,0.3390222222222222,1.0,0.0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False
7605-BDWDC,Female,0,No,No,31,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,1520.1,No,961.0,1545.3500000000001,47123.1,2485.0225,75776.985,2310704.01,1545.3500000000001,75776.985,47123.1,49.03548387096774,5,62.0,7.327189036317697,0.4225352112676057,0.5,0.42657342657342656,-0.5031997933788463,-0.5280711149614524,False,False,False,False,False,2,0.4981333333333333,0.21955555555555556,1.0,2.0,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False
7240-FQLHE,Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,Yes,324.0,1795.5,33052.5,9950.0625,183165.9375,3371814.0625,1795.5,183165.9375,33052.5,102.01388888888889,6,18.0,7.516025167408981,0.23943661971830985,0.625,0.1188811188811189,1.154279027860455,1.224823894137946,True,False,False,False,False,0,0.4981333333333333,0.21955555555555556,4.0,2.0,2,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1730-VFMWO,Female,0,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.2,1815.3,No,1156.0,1706.8000000000002,61720.2,2520.0400000000004,91128.06,3295314.09,1706.8000000000002,91128.06,61720.2,53.391176470588235,3,34.0,7.504556743755398,0.46478873239436624,0.25,0.23076923076923075,-0.49157419042426204,-0.3839544354112996,False,False,False,False,False,0,0.4981333333333333,0.21955555555555556,1.0,2.0,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0230-WEQUW,Male,0,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,4356.0,3735.6,250087.19999999998,3203.56,214468.72,14358036.639999999,3735.6,214468.72,250087.19999999998,57.41212121212121,6,132.0,8.24017406713271,0.9154929577464789,0.625,0.9160839160839161,-0.27899173639757807,-0.2509135489045546,False,False,False,False,False,2,0.5018666666666667,0.21955555555555556,1.0,2.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True
7929-DMBCV,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,No,400.0,1620.0,33674.0,6561.0,136379.7,2834845.69,1620.0,136379.7,33674.0,84.185,4,20.0,7.4293427853921585,0.26760563380281693,0.375,0.13286713286713286,0.5314788695791545,0.6349199447731192,True,False,False,False,True,0,0.4981333333333333,0.22542222222222222,3.0,2.0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False
4826-XTSOH,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.05,86.05,Yes,1.0,86.05,86.05,7404.6025,7404.6025,7404.6025,86.05,7404.6025,86.05,86.05,4,1.0,4.466482666214198,0.0,0.375,0.0,0.6992197122095847,0.6966271477526068,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0302-JOIVN,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,Yes,64.0,809.2,6743.2,10231.322500000002,85259.335,710480.4099999999,809.2,85259.335,6743.2,105.3625,6,8.0,6.738034004163921,0.09859154929577466,0.625,0.04895104895104895,1.2007814396787924,1.335619296568349,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,4.0,1.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
3370-GQEAL,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,2509.95,No,900.0,2563.5,75298.5,7301.7025,214475.22749999998,6299849.0024999995,2563.5,214475.22749999998,75298.5,83.66499999999999,4,30.0,7.828416446573827,0.4084507042253521,0.375,0.20279720279720279,0.6792901071445833,0.6177147192774975,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,2.0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False
4223-WOZCM,Male,1,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,107.1,No,4.0,99.9,214.2,2495.0025000000005,5349.645,11470.409999999998,99.9,5349.645,214.2,53.55,3,2.0,4.683056724645162,0.014084507042253521,0.25,0.006993006993006993,-0.49987819253467936,-0.37869944572372305,False,False,False,False,True,0,0.5018666666666667,0.22542222222222222,1.0,0.0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8111-BKVDS,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,No,100.0,407.0,4493.0,1656.4900000000002,18286.510000000002,201870.49000000002,407.0,18286.510000000002,4493.0,44.93,4,10.0,6.109914027307526,0.1267605633802817,0.375,0.06293706293706294,-0.807126270620121,-0.6639091452857526,False,False,False,False,False,0,0.4981333333333333,0.21955555555555556,1.0,1.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
3389-YGYAI,Female,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,829.55,Yes,64.0,844.0,6636.4,11130.25,87517.525,688153.2024999999,844.0,87517.525,6636.4,103.69375,7,8.0,6.7220881319370855,0.09859154929577466,0.75,0.04895104895104895,1.345271076400054,1.2804054118648527,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,4.0,1.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
7558-IMLMT,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1411.9,No,4489.0,1393.6000000000001,94597.3,432.64000000000004,29367.520000000004,1993461.6100000003,1393.6000000000001,29367.520000000004,94597.3,21.07313432835821,1,134.0,7.253399608771762,0.9295774647887325,0.0,0.9300699300699301,-1.4681248386093417,-1.4532605943229515,False,True,False,False,True,2,0.5018666666666667,0.22542222222222222,0.0,2.0,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9866-OCCKE,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.75,8075.35,No,5184.0,7902.0,581425.2000000001,12045.0625,886269.6625000001,65211277.6225,7902.0,886269.6625000001,581425.2000000001,112.1576388888889,8,144.0,8.996695316779933,1.0,0.875,1.0,1.4864391122771488,1.5604498674479623,True,False,False,False,True,2,0.4981333333333333,0.22542222222222222,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
5387-ASZNZ,Female,1,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.85,4174.35,No,4356.0,4214.1,275507.10000000003,4076.8225,266532.24750000006,17425197.922500003,4214.1,266532.24750000006,275507.10000000003,63.247727272727275,6,99.0,8.336953466106552,0.9154929577464789,0.625,0.6853146853146853,-0.03817567519547518,-0.057831013950051566,False,False,True,False,False,1,0.4981333333333333,0.216,2.0,3.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1928-BXYIV,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,61.15,61.15,No,1.0,61.15,61.15,3739.3224999999998,3739.3224999999998,3739.3224999999998,61.15,3739.3224999999998,61.15,61.15,5,1.0,4.12955081795672,0.0,0.5,0.0,-0.12785889798798256,-0.12723845771079662,False,False,False,True,False,0,0.5018666666666667,0.3390222222222222,2.0,0.0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
5734-EJKXG,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,118.6,7365.7,No,3721.0,7234.599999999999,449307.7,14065.96,873572.0199999999,54253536.489999995,7234.599999999999,873572.0199999999,449307.7,120.74918032786886,9,91.5,8.904725123714375,0.8450704225352113,1.0,0.6328671328671329,1.7804007869859224,1.8447179593953176,True,False,False,True,False,1,0.4981333333333333,0.3390222222222222,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
6625-IUTTT,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,4489.0,4391.849999999999,292223.85000000003,4296.8025,285899.6025,19023118.4025,4391.849999999999,285899.6025,292223.85000000003,65.09776119402986,5,134.0,8.380812027763055,0.9295774647887325,0.5,0.9300699300699301,0.01829153915536261,0.0033810068010242038,False,False,False,False,False,2,0.5018666666666667,0.21955555555555556,2.0,3.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2580-ASVVY,Female,0,Yes,No,37,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.4,1593.1,No,1369.0,1679.8,58944.7,2061.16,72326.73999999999,2537967.61,1679.8,72326.73999999999,58944.7,43.056756756756755,4,74.0,7.374064592639601,0.5070422535211268,0.375,0.5104895104895105,-0.6510110309442751,-0.7258890922245006,False,False,False,True,False,2,0.4981333333333333,0.3390222222222222,1.0,2.0,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False
9391-LMANN,Male,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.95,5036.9,No,2809.0,5085.35,266955.69999999995,9206.4025,483290.555,25370361.609999996,5085.35,483290.555,266955.69999999995,95.03584905660377,6,79.5,8.524744607569072,0.7323943661971831,0.625,0.548951048951049,1.0280581957821116,0.9939416848458444,True,False,False,True,False,1,0.5018666666666667,0.3390222222222222,3.0,3.0,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,1849.0,3091.7000000000003,136454.05,5169.610000000001,228163.86500000002,10070150.2225,3091.7000000000003,228163.86500000002,136454.05,73.79883720930232,6,64.5,8.06285816595844,0.5915492957746479,0.625,0.44405594405594406,0.22921319275996338,0.29127326621891764,False,False,True,False,False,1,0.5018666666666667,0.216,2.0,2.0,3,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3806-YAZOV,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,56.0,No,9.0,56.400000000000006,168.0,353.44000000000005,1052.8,3136.0,56.400000000000006,1052.8,168.0,18.666666666666668,1,3.0,4.04305126783455,0.02816901408450704,0.0,0.013986013986013988,-1.5345568554926803,-1.53288332272165,False,True,False,False,True,0,0.4981333333333333,0.22542222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5193-QLVZB,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.75,6536.5,No,3969.0,6599.25,411799.5,10972.5625,684698.375,42725832.25,6599.25,684698.375,411799.5,103.75396825396825,7,126.0,8.785310108373178,0.8732394366197184,0.75,0.8741258741258742,1.320359070068802,1.2823978515542307,True,False,False,False,False,2,0.5018666666666667,0.21955555555555556,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
4566-QVRRW,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.05,483.7,Yes,121.0,484.54999999999995,5320.7,1940.4024999999997,21306.984999999997,233965.69,484.54999999999995,21306.984999999997,5320.7,43.97272727272727,2,11.0,6.18353014285133,0.14084507042253522,0.125,0.06993006993006994,-0.6958526423405288,-0.6955824013117827,False,False,False,True,False,0,0.4981333333333333,0.3390222222222222,1.0,1.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,No,784.0,2319.7999999999997,64982.40000000001,6864.1224999999995,192278.28,5386112.640000001,2319.7999999999997,192278.28,64982.40000000001,82.88571428571429,4,42.0,7.750098025903935,0.3802816901408451,0.375,0.2867132867132867,0.5929284851962426,0.5919305145855709,True,False,False,False,False,1,0.4981333333333333,0.21955555555555556,3.0,2.0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6941-PMGEP,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.0,412.5,Yes,25.0,400.0,2062.5,6400.0,33000.0,170156.25,400.0,33000.0,2062.5,82.5,3,5.0,6.024657514463746,0.056338028169014086,0.25,0.027972027972027975,0.4982628611374851,0.5791683967728848,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2107-FBPTK,Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,3121.1,No,900.0,3123.0,93633.0,10836.81,324906.50999999995,9741265.209999999,3123.0,324906.50999999995,93633.0,104.03666666666666,7,30.0,8.046261131311923,0.4084507042253521,0.75,0.20279720279720279,1.2987686645817167,1.2917514860498658,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,4.0,2.0,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0220-EBGCE,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,4.0,171.7,334.6,7370.222499999999,14362.705,27989.290000000005,171.7,14362.705,334.6,83.65,4,2.0,5.12574810119676,0.014084507042253521,0.375,0.006993006993006993,0.6925765105212507,0.6172184146958936,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
4334-HOWRP,Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.95,4546.0,No,5184.0,4676.400000000001,327312.0,4218.5025000000005,295262.7,20666116.0,4676.400000000001,295262.7,327312.0,63.138888888888886,7,144.0,8.42222295382501,1.0,0.75,1.0,-0.0016380659096388228,-0.06143214652027939,False,False,True,False,False,2,0.5018666666666667,0.216,2.0,3.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
6734-CKRSM,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,63.6,No,9.0,60.0,190.8,400.0,1272.0,4044.96,60.0,1272.0,190.8,21.2,1,3.0,4.168214410788556,0.02816901408450704,0.0,0.013986013986013988,-1.494697645362677,-1.449062993384008,False,True,False,False,True,0,0.4981333333333333,0.22542222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,25.0,371.75,1674.0,5527.922499999999,24892.379999999997,112091.04000000001,371.75,24892.379999999997,1674.0,66.96000000000001,3,5.0,5.81651574464344,0.056338028169014086,0.25,0.027972027972027975,0.31059241344205296,0.06499685023066451,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,2.0,0.0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
4043-MKDTV,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,No,5041.0,7472.75,517714.25,11077.5625,767456.6875,53169618.0625,7472.75,767456.6875,517714.25,102.70070422535211,7,142.0,8.894635982950636,0.9859154929577465,0.75,0.986013986013986,1.3369670742896367,1.2475485340181398,True,False,False,True,False,2,0.5018666666666667,0.3390222222222222,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
4079-WWQQQ,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,No,5184.0,4719.599999999999,346136.39999999997,4296.8025,315128.3475,23111575.502499998,4719.599999999999,315128.3475,346136.39999999997,66.77013888888888,7,144.0,8.47813006584538,1.0,0.75,1.0,0.01829153915536261,0.058714920943133436,False,False,False,False,False,2,0.5018666666666667,0.21955555555555556,2.0,3.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
8100-PNJMH,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,No,4624.0,6041.799999999999,417023.6,7894.322499999999,544890.3949999999,37610009.29,6041.799999999999,544890.3949999999,417023.6,90.18676470588235,9,136.0,8.721553435750755,0.943661971830986,1.0,0.9440559440559441,0.7922245358462588,0.8335001661892095,False,False,True,False,False,2,0.5018666666666667,0.216,3.0,3.0,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True
3638-WEABW,Female,0,Yes,No,58,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),59.9,3505.1,No,3364.0,3474.2,203295.8,3588.0099999999998,209955.49,12285726.01,3474.2,209955.49,203295.8,60.432758620689654,5,116.0,8.16225958760722,0.8028169014084507,0.5,0.8041958041958042,-0.16937890854006926,-0.15096980322199835,False,False,True,False,False,2,0.4981333333333333,0.216,2.0,2.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,True
3988-RQIXO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,Yes,1.0,91.3,91.3,8335.689999999999,8335.689999999999,8335.689999999999,91.3,8335.689999999999,91.3,91.3,4,1.0,4.525044141508807,0.0,0.375,0.0,0.8736037565283489,0.8703337513141678,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
3200-MNQTF,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4677.1,No,4489.0,4750.3,313365.7,5026.81,331606.3900000001,21875264.410000004,4750.3,331606.3900000001,313365.7,69.80746268656716,7,134.0,8.450647323572339,0.9295774647887325,0.75,0.9300699300699301,0.19599718431829402,0.15921076871673273,False,False,True,False,False,2,0.5018666666666667,0.216,2.0,3.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
